year,name,pitcher_id,ff_avg_speed,si_avg_speed,fc_avg_speed,sl_avg_speed,ch_avg_speed,cu_avg_speed,fs_avg_speed,kn_avg_speed,st_avg_speed,sv_avg_speed
2020,"Andriese, Matt",542882,91.9,90.7,85.7,,86,80,,,,
2020,"Akin, Keegan",669211,91.9,,,80.7,81.3,77.2,,,,
2020,"Hernandez, Jonathan",642546,97.9,97.7,,89.1,90.9,,,,,
2020,"Toussaint, Touki",657053,94,92.6,,85.4,,75.7,85.3,,,
2020,"Fairbanks, Pete",664126,97.4,,,87.2,93.4,,,,,
2020,"Dayton, Grant",594795,90.6,90.4,,,82.9,75.9,,,,
2020,"Norris, Daniel",596057,92.6,,,85.4,87.6,76.2,,,,
2020,"Jackson, Luke",592426,94.4,,89.8,86.4,,83.3,,,,
2020,"Peralta, Wandy",593974,94.8,94.6,,87.5,87.6,,,,,
2020,"Diaz, Edwin",621242,97.8,97.3,89.6,89.6,93.4,,,,,
2020,"Matzek, Tyler",554431,94.3,,89.6,82.9,,79.1,,,,
2020,"Smyly, Drew",592767,93.6,93.8,89.3,,,80,,,,
2020,"Castro, Miguel",612434,,98.1,,86.8,92.3,,,,,
2020,"Castano, Daniel",641447,89.4,87.1,,79.4,81.2,,,,,
2020,"Kelly, Merrill",518876,92.1,91.8,90.8,,87.5,81.2,,,,
2020,"Staumont, Josh",622251,98,99,,,,82.1,,,,
2020,"Lakins Sr., Travis",664042,93.2,,90.8,,87.5,80.6,,,,
2020,"Fleming, Josh",676596,90.5,90.5,85.4,,81.5,77.8,,,,
2020,"King, Michael",650633,93.6,93,,,84.5,80.9,,,,
2020,"Karinchak, James",675916,95.5,,,,,83.2,,,,
2020,"Sims, Lucas",608371,93.9,,,83.1,87.5,81.4,,,,
2020,"Erlin, Robbie",572362,89.3,90.3,,,82.9,75.9,,,,
2020,"Pena, Felix",570240,93.9,94.5,,84.8,86.6,,,,,
2020,"Rogers, Tyler",643511,82.8,82.4,,71.4,,,,,,
2020,"Cahill, Trevor",502239,90.8,90.9,85.1,,82.7,78.5,,,,
2020,"Familia, Jeurys",544727,97.2,96.4,,89.6,,85,90.9,,,
2020,"Barnes, Matt",598264,95.6,,,,88.4,84.6,,,,
2020,"Pineda, Michael",501381,92.1,,,82.4,85.6,,,,,
2020,"Wisler, Matt",605538,91.9,,,81.3,,,,,,
2020,"Hernandez, Elieser",622694,91.3,,,79.1,83.6,,,,,
2020,"Holland, Greg",518813,92.9,,,85.9,84.5,78.6,,,,
2020,"Almonte, Yency",622075,94.8,94.7,,84.4,87.9,,,,,
2020,"Shoemaker, Matt",533167,92.1,91.9,,81.4,,75.4,85.4,,,
2020,"Plutko, Adam",592644,91,,86.7,81.1,84.4,76.9,,,,
2020,"Jansen, Kenley",445276,,92.3,90.9,81.6,,,,,,
2020,"Oviedo, Johan",670912,94.8,,,84.9,87.4,77,,,,
2020,"Hatch, Thomas",641672,95.5,95,88,,85.7,,,,,
2020,"Howard, Spencer",675921,94,,,84.5,79.6,73.3,,,82.2,
2020,"Foster, Matt",641582,93.8,93.3,,85.3,83.8,,,,,
2020,"Estevez, Carlos",608032,96.9,,,86.9,88.7,,,,,
2020,"Williams, Devin",642207,96.5,,,86.5,84.1,,,,,
2020,"Urquidy, Jose",664353,93.1,,,,84.3,76.9,,,79.3,
2020,"Buttrey, Ty",621142,96.1,,,82.2,86.2,,,,,
2020,"Wendelken, J.B.",605525,94.6,93.7,,85.3,86.6,81,,,,
2020,"Smith, Josh A.",595001,90.4,90.1,,86.6,82.7,77.6,,,,
2020,"Green, Chad",643338,95.5,95.1,,,,84.5,,,,
2020,"Brasier, Ryan",518489,96.2,95.2,,86.2,87.4,,,,,
2020,"Cordero, Jimmy",622772,97.1,96.6,92.6,87.5,88.5,81.2,,,,
2020,"Shreve, Chasen",592741,91.7,,,79.8,,,83.3,,79.5,
2020,"Ramirez, Yohan",670990,95.6,,,,,,,,81.9,
2020,"Thompson, Ryan",657044,92.8,91.1,,76.5,79.5,,,,,
2020,"Finnegan, Kyle",640448,95,,,87.2,,,86.8,,,
2020,"Sulser, Cole",642121,93.8,,,87.5,85.7,,,,,
2020,"Clippard, Tyler",461325,89.5,88.8,,,78,75.1,81.1,,,
2020,"Givens, Mychal",571710,94.7,89.7,,84.9,83,,,,,
2020,"Dolis, Rafael",503569,94.3,94.7,,84,,,86.6,,,
2020,"Zuber, Tyler",676604,94.1,,,83.9,86.1,80.6,,,,
2020,"May, Trevor",543507,96.3,96.4,,85.3,87.7,,,,,
2020,"Hughes, Jared",453172,92.2,91.3,,,84.2,80.8,,,,
2020,"Hunter, Tommy",488984,92.7,92.6,90.4,,,82.3,,,,
2020,"Yardley, Eric",642233,,87.8,,,80.4,73,,,,
2020,"Hartlieb, Geoff",664129,93,93.6,,82.7,87.7,,,,,
2020,"Kay, Anthony",641743,93.6,,86.9,,86.3,77.9,,,,
2020,"Harper, Ryne",607560,88.4,,,74.7,79.6,68.9,,,,
2020,"Scrubb, Andre",668687,,,92.9,85.5,,79.1,,,,
2020,"Springs, Jeffrey",605488,92.1,,,83,81.5,,,,,
2020,"Bard, Daniel",453268,97.1,96.8,,87.6,89.7,,,,,
2020,"Guerra, Junior",448855,93.9,94.1,,,,81.8,86.1,,,
2020,"Alcala, Jorge",660896,96.9,95.7,,88.6,89.2,,,,,
2020,"Martinez, Carlos",593372,93.3,91.7,91.5,82.8,85.8,80.6,,,,
2020,"Crichton, Stefan",592233,91.7,92.3,,,86.5,77.8,,,,
2020,"Hoffman, Jeff",656546,94.4,,,,,77.7,85.3,,,
2020,"Neris, Hector",593576,93.8,94.4,,,,,85.5,,,
2020,"Greene, Shane",572888,93.2,92,87.3,,85.9,,,,80.6,
2020,"Cabrera, Genesis",650893,96.1,96.9,,,88.5,81.3,,,,
2020,"Holder, Jonathan",656547,92.1,,87.3,80.7,87.2,77.6,,,,
2020,"Minter, A.J.",621345,95.5,,87.9,,85.4,,,,,
2020,"Treinen, Blake",595014,97.1,96.9,94.3,88.4,,,,,,
2020,"Urena, Jose",570632,95.6,95.3,,85.6,90.4,,,,,
2020,"Waguespack, Jacob",621097,92.5,91.2,88.4,,82.3,75.8,,,,
2020,"Ynoa, Huascar",660623,94.8,92.4,,86,86.6,,,,,
2020,"Workman, Brandon",519443,92.5,,87.5,,,79.2,,,,
2020,"Loaisiga, Jonathan",642528,96.9,96.3,,,88.8,83.9,,,,
2020,"Junis, Jakob",596001,91.1,90.6,,80.1,84.3,,,,,
2020,"Soto, Gregory",642397,96.6,97.3,,87.7,,,,,,
2020,"Garcia, Rony",665621,93.3,,,86,88,81.3,,,,
2020,"Rodriguez, Richard",593144,92.9,93.5,,81.3,,,,,,
2020,"Rondon, Hector",444468,95.7,95.3,,85.4,88.3,,,,,
2020,"Cole, A.J.",595918,93.4,,88.6,83.5,86.3,78.3,,,,
2020,"Benjamin, Wes",605138,90.9,91.4,85.5,,84.5,78.6,,,,
2020,"Jimenez, Joe",641729,94.2,,,83.9,89,,,,,
2020,"Slegers, Aaron",642083,91.2,91.3,,84.8,86.7,,,,,
2020,"Newberry, Jake",623470,93.4,,,83.3,86.8,,,,,
2020,"Alzolay, Adbert",640470,94.4,94.8,,85.1,85.1,80.8,,,,
2020,"Keller, Mitch",656605,93.9,,86.9,,88.8,78.1,,,,
2020,"Bass, Anthony",542914,95.7,94.5,,85.8,,,86.4,,,
2020,"Curtiss, John",595928,94,94.1,,85.2,,,,,,
2020,"Marshall, Evan",605359,92.8,93,,,87.7,82.1,,,,
2020,"Rosenthal, Trevor",572096,97.9,98.7,,87.5,87.8,,,,,
2020,"Suero, Wander",593833,,,91,,86.2,77,,,,
2020,"Maton, Phil",664208,93.5,92.4,85.4,82.2,,76.7,,,,
2020,"Hudson, Daniel",543339,96.4,,,86,88.1,74.7,,,,
2020,"Wittgren, Nick",621295,92.9,93.3,86.6,84.9,86.1,,,,,
2020,"Stammen, Craig",489334,91.4,92.2,88.2,,87.2,80.6,,,,
2020,"Soria, Joakim",465657,92.4,93.4,88,77.4,87,70.9,,,,
2020,"Fry, Paul",643316,92.8,,,84.8,89.6,,,,,
2020,"Nelson, Nick",656793,96.3,,,84.5,88.6,79.6,,,,
2020,"Cishek, Steve",518553,89.2,90.4,,78.2,82.4,,,,,
2020,"Heuer, Codi",676051,97.6,,,87.8,89.1,,,,,
2020,"Turley, Nik",543867,94.2,,,,,76.6,,,,
2020,"Zimmer, Kyle",622092,94.1,,,82.9,86.2,77.2,,,,
2020,"Hader, Josh",623352,,94.5,,80.3,,,,,,
2020,"Kinley, Tyler",641755,95.9,,,89.4,88.4,,,,,
2020,"Floro, Dylan",571670,93.3,93.4,,88,86.2,,,,,
2020,"Thielbar, Caleb",573204,89.8,,,78.8,,68.7,,,77.5,
2020,"Cody, Kyle",621129,94.2,94.4,,83.2,86.1,,,,,
2020,"Hendriks, Liam",521230,96,,,86.8,90.4,83.9,,,,
2020,"Reyes, Alex",621052,97.5,97.8,,86.8,90.7,81.9,,,,
2020,"Trivino, Lou",642152,95.4,95.4,90.6,,86.7,78.3,,,,
2020,"Tepera, Ryan",572193,93.5,94,87.7,82.3,85,,,,,
2020,"Font, Wilmer",521655,95,94.3,,86,,76.5,84.6,,,
2020,"Duffey, Tyler",608648,92.6,92.8,,,,82.8,,,,
2020,"LeBlanc, Wade",453281,86.8,86.9,83.6,,78.9,72.6,,,,
2020,"Pagan, Emilio",641941,94.5,93.6,86.4,,,81.9,,,,
2020,"Colome, Alex",517008,94.4,,89.3,,,,,,,
2020,"Diaz, Jairo",545064,95.2,95,,85.2,,,,,,
2020,"Romo, Sergio",489265,85.8,85.3,,76,79.7,,,,,
2020,"Widener, Taylor",642203,94.5,94.4,,85.9,86.3,,,,,
2020,"Altavilla, Dan",656186,97.3,,,90,,,,,,
2020,"Hand, Brad",543272,91.4,91.5,,,,76.1,,,79.5,
2020,"Hembree, Heath",592390,93.9,,,87.5,,80.9,,,,
2020,"Paredes, Enoli",660600,95.7,,,85.5,89.5,81,,,,
2020,"Iglesias, Raisel",628452,96,96.7,,84.8,89.1,,,,,
2020,"Selman, Sam",572125,91.2,91.3,,80,,,,,,
2020,"Howard, Sam",607572,92,,,84.6,82.7,,,,,
2020,"Jones, Nate",518858,95.5,95.9,,88,89.3,,,,,
2020,"Cessa, Luis",570666,93.7,93.5,,83.7,87.5,80.4,,,,
2020,"Woodford, Jake",663765,92.7,93,,84.5,85.7,76.3,,,,
2020,"Brice, Austin",592169,93.8,93.6,,,88.5,81.7,,,,
2020,"Neverauskas, Dovydas",596720,94.7,,89.6,,,82.1,,,,
2020,"Rogers, Taylor",573124,94.4,94.6,,,,,,,81,
2020,"Boxberger, Brad",502202,92.5,,,88.3,81.2,78,,,,
2020,"Phelps, David",475479,94.1,94,90.2,,,81.6,,,,
2020,"Paxton, James",572020,92.1,,85.4,,82,79.7,,,,
2020,"Diekman, Jake",518617,95.1,94.9,,,89.4,,,,82.5,
2020,"Pressly, Ryan",519151,94.6,,,88.9,,81.3,,,,
2020,"Hearn, Taylor",621368,94.9,97.5,,83.7,85,,,,,
2020,"Herget, Jimmy",623474,93.5,91.2,,82.9,85.2,76.3,,,,
2020,"Harris, Will",501789,91.3,,90.5,,,80.8,,,,
2020,"Baragar, Caleb",670056,93.8,94.4,,84.4,86.5,79.6,,,,
2020,"Patino, Luis",672715,96.7,,,84.6,89.1,,,,,
2020,"Sadler, Casey",594987,93.1,92.9,88.9,,86.7,80.7,,,,
2020,"Hill, Tim",657612,91.4,89.8,,80.3,,,,,,
2020,"Gonzalez, Chi Chi",592346,92.3,92,87.5,85,87,80.8,,,,
2020,"Webb, Tyler",643778,90,90.1,,,78.6,74.8,,,,
2020,"Kremer, Dean",665152,92.8,93.3,87,,85.4,75.5,,,,
2020,"Wilson, Justin",458677,94.9,94.5,90.8,81.1,,,,,,
2020,"Scott, Tanner",656945,96.5,96.8,,88.3,,,,,,
2020,"Kintzler, Brandon",445213,92,91.3,,84.6,85.9,,,,,
2020,"Farmer, Buck",571656,93.2,,,81.7,87.3,,,,,
2020,"Loup, Aaron",571901,,92,85.4,,80.6,77.6,,,,
2020,"Taylor, Blake",642130,93.7,,,85,88.5,,,,,
2020,"Jeffress, Jeremy",502026,93.3,93.1,,,,80.5,88.7,,,
2020,"Ginkel, Kevin",656464,95.5,,,84,84.9,,,,,
2020,"James, Josh",657624,96.3,,,85.6,88.8,82.3,,,,
2020,"Ottavino, Adam",493603,92.8,93.4,86.6,,88.3,,,,81,
2020,"Fry, Jace",605240,90.4,89.7,86.6,,85,76.4,,,,
2020,"Ramirez, Noe",598287,88.7,,,,83.4,76.8,,,,
2020,"Raley, Brooks",548384,90.1,90.1,86.7,,84.5,78.4,,,82,
2020,"Underwood Jr., Duane",621249,94.5,94.2,,85.3,87.2,81.4,,,,
2020,"Sneed, Cy",605482,,,93,82.6,81.4,79.7,,,,
2020,"Chatwood, Tyler",543022,94.7,94.2,89.9,,85.4,80.3,,,,
2020,"McGee, Jake",459429,94.9,96.5,,82.5,,,,,,
2020,"Garcia, Bryan",650530,94.6,94.4,,87.3,86.7,,,,,
2020,"McFarland, T.J.",519008,,88.5,,78.2,81.8,,,,78.5,
2020,"Claudio, Alex",592222,85.8,85.9,,76.4,72.8,,,,,
2020,"Graveman, Kendall",608665,94.1,95.1,92,86.8,88.8,79.2,,,,
2020,"Misiewicz, Anthony",664948,94,,90,,,81.9,,,,
2020,"Pearson, Nate",663878,96.3,,,84.5,87.7,77.2,,,,
2020,"Pomeranz, Drew",519141,94.6,,,,,84.1,,,,
2020,"Melancon, Mark",453343,91.6,,91.9,,,81.8,84.1,,,
2020,"Vincent, Nick",543883,89.1,89.4,87.4,82.8,83.1,,,,,
2020,"Beeks, Jalen",656222,93,,86.5,,88,,,,,
2020,"Borucki, Ryan",621366,,94.8,,86.6,85,,,,,
2020,"Morejon, Adrian",670970,96.6,,,85.3,84.3,80.7,,,,
2020,"Castillo, Diego",650895,96.3,96.1,,86.2,,,,,,
2020,"Funkhouser, Kyle",608335,95.2,95.3,,86.3,89.2,,,,,
2020,"Robles, Hansel",570663,95.4,95.6,,88.8,88.1,,,,,
2020,"Parker, Blake",453284,90.6,,,,,76.1,80,,,
2020,"Petit, Yusmeiro",433589,88.1,,84.4,,81.3,74.3,,,,
2020,"Wilson, Bryse",669060,94.1,93.2,87.6,88.4,87.1,78.6,,,,
2020,"Detwiler, Ross",446321,91.9,91,83.1,83.3,85.2,78.1,,,,
2020,"Johnson, Pierce",572955,96.3,96.5,,,,84.8,,,,
2020,"Barnes, Jacob",606930,95.2,,89.5,,87.8,,,,,
2020,"Strahm, Matt",621381,93,92.8,86.4,,85.8,81.6,,,,
2020,"Baez, Pedro",520980,94.4,,,87.1,86.8,,,,,
2020,"Chavez, Jesse",445926,91,91.1,89,83.3,85.2,,,,,
2020,"Ferguson, Caleb",657571,95.5,,86.6,,93,,,,,
2020,"Wick, Rowan",592858,94.9,,91.8,,,76.7,,,,
2020,"Osich, Josh",592612,92.3,92.6,87.2,76.9,,,,,,
2020,"Rasmussen, Drew",656876,97.6,,,86.8,89.7,81.7,,,,
2020,"Kimbrel, Craig",518886,96.9,,,,,86,,,,
2020,"Newcomb, Sean",656794,93.4,,83.9,79.4,87,77.1,,,,
2020,"Lail, Brady",621078,90.1,90.1,,85.6,86.1,78.7,,,,
2020,"Winkler, Dan",595465,92.9,92.3,87.9,,89.5,81.9,,,,
2020,"Rainey, Tanner",663432,96.6,,,87.1,,,,,,
2020,"Garrett, Amir",607237,94.8,93.9,,85,,,,,,
2020,"Samardzija, Jeff",502188,90.3,91.1,87.5,83.9,,81.2,82.5,,,
2020,"Coonrod, Sam",656322,98.4,97.6,93.6,88.7,88.8,82.4,,,,
2020,"Hahn, Jesse",534910,95.2,94.9,,82,,78,,,,
2020,"Graterol, Brusdar",660813,98.8,99.3,,89.1,92.1,,,,,
2020,"Hill, Cam",657611,92.1,,,83.9,,78.4,,,,
2020,"Pivetta, Nick",601713,92.8,,88.8,85.4,85.9,79.7,,,,
2020,"Gonzalez, Victor",624647,95.1,94.9,,84.4,87.8,,,,,
2020,"Britton, Zack",502154,,94.8,,81.1,,,,,,
2020,"Montero, Rafael",606160,95.8,94.7,,85.7,89.1,,,,,
2020,"Guerra, Javy",457915,91.8,90.3,,85.9,84.2,78.8,,,,
2020,"Miley, Wade",489119,90.2,89.5,85.9,80.6,82.1,74.9,,,,
2020,"Lopez, Yoan",661255,95.4,,,85.7,,,,,,
2020,"Walden, Marcus",519393,92.4,92.7,89.9,84.7,,,,,,
2020,"Tate, Dillon",622253,95.1,93.9,85.5,,83.7,,,,,
2020,"Garcia, Jarlin",606424,93.7,,,83.5,85.9,,,,,
2020,"Santana, Dennis",642701,94.9,94.3,,84.3,86.7,,,,,
2020,"Nova, Ivan",467100,92.3,92.1,,,86.4,79.6,,,,
2020,"Phillips, Evan",623465,94.5,,,,85.9,,,,83.6,
2020,"Odorizzi, Jake",543606,92.9,,88.4,84.4,,74.9,84.8,,,
2020,"Hale, David",571735,92.8,92.4,,,82.6,81.6,,,,
2020,"Wood, Alex",622072,91,91.2,,84.6,84.7,,,,,
2020,"Martin, Chris",455119,94,93,89.9,,,,86.2,,82.6,
2020,"Perez, Oliver",424144,89.5,90,,76.1,,,,,,
2020,"Schreiber, John",670167,89.8,89.8,,,84.8,,,,77.6,
2020,"Watson, Tony",453265,89.9,89.8,,81.2,84.1,,,,,
2020,"Anderson, Shaun",641312,94.4,93.4,,88.3,87.6,,,,,
2020,"Gsellman, Robert",607229,93.8,93.4,88.2,89.4,85.9,79.3,,,,
2020,"Perdomo, Luis",606131,93.7,93.9,,86.3,,,88.4,,,
2020,"Bradley, Archie",605151,94.2,93.7,,,86.1,80,,,,
2020,"Williams, Taylor",592865,95,94.6,,85.9,,,,,,
2020,"Thorpe, Lewis",626929,89.7,,,81.9,82.3,72.7,,,,
2020,"Yamamoto, Jordan",657141,89.8,90.1,86.2,77.8,81.8,74.2,,,,
2020,"Smeltzer, Devin",656970,87.5,,,77.7,80.6,73,,,,
2020,"Ryan, Kyle",594986,89,87.4,85,,,78,,,,
2020,"Smith, Caleb",592761,92.1,,,83.4,81.8,77.2,,,,
2020,"Houck, Tanner",656557,92.8,91.6,,82.2,,,87.7,,,
2020,"Ponce, Cody",664074,93.2,93.2,89.3,,84.6,78.3,,,,
2020,"Knebel, Corey",608349,94.2,93.8,,,87.6,78.1,,,,
2020,"Kickham, Mike",592464,89.3,90.5,,85.2,82.8,78.5,,,,
2020,"Kennedy, Ian",453178,93.6,93.1,89.8,,86.7,80.5,,,,
2020,"O'Day, Darren",503285,86,85.6,,78.3,,,,,,
2020,"Adam, Jason",592094,94.8,,,82.6,89.6,79.3,,,,
2020,"Hart, Kyle",606996,88.7,89.9,,82.9,79.7,73.3,,,,
2020,"Hernandez, Carlos",672578,96.1,99.1,,84.5,,82.5,85.9,,,
2020,"Newsome, Ljay",664714,91.4,,,,84.6,77.1,,,,
2020,"Stock, Robert",476594,96.8,,,84.6,82.3,,,,,
2020,"Smith, Will",519293,92.6,,,81.6,,77.6,,,,
2020,"Kolarek, Adam",592473,91.2,89.1,,77.6,81.4,,,,,
2020,"Smith, Riley",642092,,93.3,,83,86.7,80.8,,,,
2020,"Brach, Brad",542960,90.3,90.4,87.1,81.1,83.3,,,,,
2020,"Hirano, Yoshihisa",673633,89.9,,,82.8,,,82.1,,,
2020,"Milner, Hoby",571948,87.9,87.5,,,79.2,,,,77.7,
2020,"Harvey, Matt",518774,94,94.4,,86.9,84.7,81.7,,,,
2020,"Goody, Nick",580792,91.6,,,81.5,,,,,,
2020,"Hoyt, James",624586,87.8,88.9,,80.5,84.5,,,,,
2020,"Lauer, Eric",641778,91.5,,86.9,83.1,84.2,75,,,,
2020,"Tropeano, Nick",607374,90.9,91.1,,78.6,81.1,,81,,,
2020,"Garcia, Yimi",554340,94.4,,,87.8,87.8,82.1,,,,
2020,"Betances, Dellin",476454,93.6,,,,,82.6,,,,86
2020,"Rea, Colin",607067,93.1,92.6,87.1,,,80.5,85.5,,,
2020,"Gibaut, Ian",664139,95.2,,,86.8,85.5,,,,82.9,
2020,"Bedrosian, Cam",592135,92.2,,,81.2,,,84.9,,,
2020,"Gant, John",607231,94,93.8,,85.4,81.8,76.3,,,,
2020,"Armstrong, Shawn",542888,93.6,,88.6,82,,,,,,
2020,"Romano, Jordan",605447,96.5,,,89.1,,,,,,
2020,"Anderson, Nick",623433,95.2,95.5,,,,84.3,,,,
2020,"Reed, Cody",642003,94.9,94.4,,87.4,89.7,,,,,
2020,"Guerra, Javy",642770,96.7,98.4,,87.8,91.9,,,,,
2020,"Rodriguez, Joely",570257,94.2,94.9,,87.8,89.2,,,,,
2020,"Gerber, Joey",680702,93.3,,,83.8,,,,,,
2020,"Merryweather, Julian",657240,96.7,97.2,,85.9,80.7,79.3,,,,
2020,"Mengden, Daniel",596043,90,91,83.7,,82.8,73,,,,
2020,"Elledge, Seth",676220,,93.3,,83.2,,,,,,
2020,"Lockett, Walker",621141,92.8,93.2,90,,86.9,80.9,,,,
2020,"Kilome, Franklyn",642584,93.6,94.4,,,85.5,81.6,,,,
2020,"Gallegos, Giovanny",606149,93.7,93.1,,85.4,86.8,,,,,
2020,"Bacus, Dakota",621290,,90.7,,85.2,,77.6,,,,
2020,"Oswalt, Corey",621261,92.1,91.9,,87.8,85.8,82.2,,,,
2020,"Stashak, Cody",664054,91.9,,,82,86,,,,,
2020,"Weems, Jordan",607179,95.3,,,85.8,,,86,,,
2020,"Martin, Brett",656685,93.9,94.2,,87.5,,83.2,,,,
2020,"Morgan, Adam",605388,91.7,91.3,,81.5,83.5,77,,,,
2020,"Bleier, Richard",542947,90,88.8,88.2,78.7,82.8,,,,,
2020,"Gott, Trevor",641627,95.5,95.5,90.5,,89.7,82.4,,,,
2020,"Covey, Dylan",592229,92.1,92,,86.1,,80.8,84.5,,,
2020,"Dugger, Robert",667498,92.1,91.6,,81.7,84.2,75.6,,,,
2020,"Middleton, Keynan",641871,97.1,,,87.4,88.2,,,,,
2020,"Hall, Matt",664180,88,88.7,83.8,,80.3,75.8,,,,
2020,"Castellanos, Humberto",528748,90.2,89.3,86.5,,82.8,78.3,,,,
2020,"Miller, Andrew",453192,89.6,92.3,,80.1,,,,,,
2020,"Mejia, Humberto",650668,92.8,,,81.8,85.9,78.4,,,,
2020,"Garcia, Luis",677651,94,,85.6,80.4,82.7,76.6,,,,
2020,"Grotz, Zac",665093,,91.6,,85.9,,81.7,82.1,,,
2020,"Alexander, Scott",518397,92.8,93.1,,87.9,,,,,,
2020,"Soroka, Michael",647336,92.7,91.4,,81.3,80.3,,,,,
2020,"Chapman, Aroldis",547973,97.8,100.5,,85.1,,,91.1,,,
2020,"McGowin, Kyle",641851,91.6,91,,81.9,85.7,,,,,
2020,"Ramirez, Erasmo",541640,90.9,90.4,88,,83.8,79.7,,,,
2020,"Crowe, Wil",640444,91.5,91.3,,83.6,84.5,78.4,,,,
2020,"Rosso, Ramon",665759,93.6,94.5,,84.4,87.7,,,,,
2020,"Alvarado, Jose",621237,,96.9,90.7,,,85.2,,,,
2020,"Helsley, Ryan",664854,96.9,,,87.3,89.3,80.5,,,,
2020,"Valdez, Cesar",491624,85.2,85.7,,77.6,77.9,,,,,
2020,"Leone, Dominic",608678,94.7,95.5,90.9,84.3,,,,,,
2020,"Chirinos, Yonny",630023,94.2,93.2,,88.1,,,85,,,
2020,"Stanek, Ryne",592773,95.9,,,88.5,,,88.4,,,
2020,"Fulmer, Carson",608334,92.5,,86.2,,86.1,81.5,,,,
2020,"Rodriguez, Nivaldo",670550,93,91.9,,89.1,83,83.2,,,,
2020,"Allen, Logan",663531,94,,,82.9,82.5,77.6,,,,
2020,"King, John",667463,93.8,93,,82,78.4,,,,77.4,
2020,"Ramirez, Nick",598286,89.9,89.3,87,84.3,79.8,77.7,,,,
2020,"Zeuch, T.J.",643615,91.5,92.2,87,80.9,84.1,,,,,
2020,"Garcia, Luis",472610,96.5,96.6,,83.5,,,86.9,,,
2020,"Brogdon, Connor",641401,95.3,,89.3,,83.9,,,,,
2020,"Chafin, Andrew",605177,93.6,93.5,,83.9,,,,,,
2020,"Quintana, Jose",500779,91.3,91.3,,,86.1,77.4,,,,76.8
2020,"Tarpley, Stephen",605501,91.6,91,,,,78.8,,,,
2020,"Garcia, Rico",670329,95.8,,90.6,,85.7,83.4,,,,
2020,"Magill, Matt",543483,91.9,,,85.8,,82.5,,,,
2020,"Cimber, Adam",643256,85.9,85.8,,76.9,,,,,,
2020,"Hernandez, Darwinzon",650382,94.3,,,83.3,,80.1,,,,
2020,"Bergen, Travis",664157,92.3,,,,86.2,79.8,,,,
2020,"Stephenson, Robert",596112,94.7,,,83.7,,83,86.5,,,
2020,"Adams, Chance",664856,91.7,91.8,,84,85.1,78.5,,,,
2020,"Drake, Oliver",543118,91.2,,,84.4,,,83.4,,,
2020,"Kelly, Joe",523260,97.4,96.5,,89.2,,87,,,,
2020,"Suarez, Andrew",605498,91.9,91.1,,83.6,85.7,,,,,
2020,"Romero, JoJo",668941,95.3,94.7,,84.1,85.7,,,,,
2020,"Menez, Conner",669214,91.8,,,84.4,85.2,80.9,,,,
2020,"Webb, Jacob",657097,93.6,,,80.3,82.4,,,,,
2020,"Burdi, Zack",641420,97.8,98.1,,88.3,91.2,,,,,
2020,"Triggs, Andrew",592811,86.8,88.2,,82.8,,75.9,,,,
2020,"Cortes, Nestor",641482,88.2,88.4,83,77.4,81.2,71.7,,,,
2020,"Leyer, Robinson",622490,95,,,87.3,,,,,,
2020,"Avilan, Luis",501593,90.1,90.8,,,83.8,75.3,,,,
2020,"Roe, Chaz",475054,90.8,91.3,86,,,,,,80.4,
2020,"Mella, Keury",622492,95.5,94.7,,82.5,,,,,,
2020,"Bummer, Aaron",607481,,95.7,88.5,,,,,,83.7,
2020,"Poppen, Sean",664092,,93.7,,84.7,83.8,,,,,
2020,"Shaw, Bryan",543766,,,92.6,83.2,81.8,80.8,,,,
2020,"Smith, Burch",572143,94.4,,,83,83,79.7,,,,
2020,"Braymer, Ben",664069,88.7,,,,79,76.3,,,,
2020,"Feyereisen, J.P.",656420,93.4,,,84.1,87.5,,,,,
2020,"Leibrandt, Brandon",605335,89,82.3,,84.7,82.5,76,,,,
2020,"Swanson, Erik",657024,95.6,,,88.1,,,83.9,,,
2020,"Thornburg, Tyler",592804,93,,,,83.8,76.6,,,,
2020,"Taylor, Josh",657031,93.6,93.6,,86.5,,82.7,,,,
2020,"Harvey, Hunter",640451,97.3,,,,,83.2,90.1,,,
2020,"Tinoco, Jesus",622786,94.7,93.6,,88.7,,83.9,,,,
2020,"De Jong, Chase",608328,93,,,85.6,85.7,77.1,,,,
2020,"De Leon, Jose",592254,95,,84.9,82.4,86,,,,,
2020,"Banda, Anthony",607455,92.3,,84.5,,84.5,79.3,,,,
2020,"Stiever, Jonathan",680692,92.3,,,82.7,80,73.8,,,,
2020,"Garrett, Braxton",666129,89.6,,,83.8,84,78.5,,,,
2020,"Bailey, Homer",456701,91.3,93.9,,84.1,,74.9,82.9,,,
2020,"Rodon, Carlos",607074,92.8,,,83.4,84.3,,,,,
2020,"Santos, Antonio",665733,93.2,92.6,,84.3,85.1,74.7,,,,
2020,"Reid-Foley, Sean",656887,94.4,,,85.9,86.3,,,,,
2020,"Vesia, Alex",681911,91.7,,,84.1,84.4,,,,,
2020,"Neidert, Nick",663734,91.6,,,85.3,84.2,74.1,,,,
2020,"Bashlor, Tyler",641341,95.1,95.1,,81.1,86.7,,,,,
2020,"Thornton, Trent",663423,92.1,91.2,88.9,80.3,83.7,70.2,,,,
2020,"Pazos, James",572021,,92.1,,79.8,85.9,,,,,
